document_id,property_id,document_type,document_name,file_format,file_size_mb,created_date,last_modified,document_status,access_level,key_terms_extracted,has_signatures,requires_renewal,expiry_date
DOC_003898,CBRE_00190,Financial Statement,CBRE_00190_Financial_Statement_3.xlsx,xlsx,3.56,2020-12-25,2023-05-17,Active,Confidential,"noi, revenue, expenses, capex, cash flow",False,False,
DOC_003899,CBRE_00190,Energy Audit,CBRE_00190_Energy_Audit_1.pdf,pdf,4.7,2024-04-17,2023-11-14,Draft,Internal,"consumption, efficiency, hvac, lighting, recommendations",False,False,
DOC_003900,CBRE_00190,Appraisal Report,CBRE_00190_Appraisal_Report_1.pdf,pdf,2.17,2024-01-25,2023-02-20,Draft,Internal,"value, comparables, market, highest best use, cap rate",False,False,
DOC_003901,CBRE_00190,Insurance Policy,CBRE_00190_Insurance_Policy_1.pdf,pdf,0.56,2022-05-20,2024-04-15,Draft,Internal,"general, property, management",True,True,2026-07-03
DOC_003902,CBRE_00190,Maintenance Log,CBRE_00190_Maintenance_Log_1.csv,csv,3.76,2022-08-15,2024-03-03,Active,Internal,"general, property, management",False,False,
DOC_003903,CBRE_00190,Maintenance Log,CBRE_00190_Maintenance_Log_2.csv,csv,3.47,2024-09-07,2024-04-30,Active,Confidential,"general, property, management",False,False,
DOC_003904,CBRE_00190,Maintenance Log,CBRE_00190_Maintenance_Log_3.csv,csv,1.48,2020-11-17,2023-02-17,Active,Internal,"general, property, management",False,False,
DOC_003905,CBRE_00190,Maintenance Log,CBRE_00190_Maintenance_Log_4.csv,csv,4.03,2024-01-03,2024-04-11,Active,Public,"general, property, management",False,False,
DOC_003906,CBRE_00190,Tenant Correspondence,CBRE_00190_Tenant_Correspondence_1.docx,docx,1.76,2020-09-22,2023-04-24,Draft,Internal,"general, property, management",False,False,
DOC_003907,CBRE_00190,Tenant Correspondence,CBRE_00190_Tenant_Correspondence_2.docx,docx,0.89,2024-11-10,2024-03-13,Active,Internal,"general, property, management",False,False,
DOC_003908,CBRE_00190,Market Analysis,CBRE_00190_Market_Analysis_1.pptx,pptx,0.55,2024-09-01,2024-11-11,Draft,Internal,"general, property, management",False,False,
DOC_003909,CBRE_00190,Environmental Report,CBRE_00190_Environmental_Report_1.pdf,pdf,0.46,2021-03-25,2024-07-07,Draft,Public,"general, property, management",False,False,
DOC_003910,CBRE_00191,Lease Agreement,CBRE_00191_Lease_Agreement_1.pdf,pdf,1.22,2023-07-15,2023-11-01,Draft,Confidential,"rent, term, renewal, escalation, cam",True,True,2027-01-13
DOC_003911,CBRE_00191,Lease Agreement,CBRE_00191_Lease_Agreement_2.pdf,pdf,4.76,2024-09-21,2024-04-15,Active,Internal,"rent, term, renewal, escalation, cam",True,True,2026-04-25
DOC_003912,CBRE_00191,Property Inspection Report,CBRE_00191_Property_Inspection_Report_1.pdf,pdf,0.99,2022-12-08,2024-03-05,Active,Internal,"hvac, roof, structural, safety, code",False,False,
DOC_003913,CBRE_00191,Financial Statement,CBRE_00191_Financial_Statement_1.xlsx,xlsx,0.38,2021-07-14,2024-09-14,Active,Internal,"noi, revenue, expenses, capex, cash flow",False,False,
DOC_003914,CBRE_00191,Energy Audit,CBRE_00191_Energy_Audit_1.pdf,pdf,2.22,2022-09-22,2024-02-28,Active,Confidential,"consumption, efficiency, hvac, lighting, recommendations",False,False,
DOC_003915,CBRE_00191,Appraisal Report,CBRE_00191_Appraisal_Report_1.pdf,pdf,0.21,2022-08-21,2023-04-19,Active,Internal,"value, comparables, market, highest best use, cap rate",False,False,
DOC_003916,CBRE_00191,Insurance Policy,CBRE_00191_Insurance_Policy_1.pdf,pdf,0.37,2021-10-03,2024-09-10,Active,Confidential,"general, property, management",True,True,2026-06-28
DOC_003917,CBRE_00191,Maintenance Log,CBRE_00191_Maintenance_Log_1.csv,csv,0.35,2024-09-29,2023-07-31,Active,Internal,"general, property, management",False,False,
DOC_003918,CBRE_00191,Maintenance Log,CBRE_00191_Maintenance_Log_2.csv,csv,2.67,2021-07-04,2023-05-13,Draft,Internal,"general, property, management",False,False,
DOC_003919,CBRE_00191,Maintenance Log,CBRE_00191_Maintenance_Log_3.csv,csv,1.02,2023-12-01,2024-12-02,Active,Internal,"general, property, management",False,False,
DOC_003920,CBRE_00191,Maintenance Log,CBRE_00191_Maintenance_Log_4.csv,csv,3.08,2021-01-15,2023-04-17,Active,Confidential,"general, property, management",False,False,
DOC_003921,CBRE_00191,Maintenance Log,CBRE_00191_Maintenance_Log_5.csv,csv,4.28,2021-06-19,2024-06-09,Draft,Confidential,"general, property, management",False,False,
DOC_003922,CBRE_00191,Maintenance Log,CBRE_00191_Maintenance_Log_6.csv,csv,1.38,2022-04-07,2024-02-07,Active,Internal,"general, property, management",False,False,
DOC_003923,CBRE_00191,Maintenance Log,CBRE_00191_Maintenance_Log_7.csv,csv,0.31,2022-01-13,2024-12-24,Active,Confidential,"general, property, management",False,False,
DOC_003924,CBRE_00191,Maintenance Log,CBRE_00191_Maintenance_Log_8.csv,csv,3.53,2021-04-12,2024-01-17,Archived,Public,"general, property, management",False,False,
DOC_003925,CBRE_00191,Tenant Correspondence,CBRE_00191_Tenant_Correspondence_1.docx,docx,3.22,2022-01-01,2023-04-10,Active,Confidential,"general, property, management",False,False,
DOC_003926,CBRE_00191,Tenant Correspondence,CBRE_00191_Tenant_Correspondence_2.docx,docx,3.24,2022-01-28,2023-04-14,Active,Internal,"general, property, management",False,False,
DOC_003927,CBRE_00191,Tenant Correspondence,CBRE_00191_Tenant_Correspondence_3.docx,docx,0.38,2023-02-22,2023-12-10,Draft,Confidential,"general, property, management",False,False,
DOC_003928,CBRE_00191,Tenant Correspondence,CBRE_00191_Tenant_Correspondence_4.docx,docx,1.64,2024-07-21,2023-05-31,Active,Internal,"general, property, management",False,False,
DOC_003929,CBRE_00191,Tenant Correspondence,CBRE_00191_Tenant_Correspondence_5.docx,docx,4.11,2023-06-02,2024-12-10,Active,Internal,"general, property, management",False,False,
DOC_003930,CBRE_00191,Market Analysis,CBRE_00191_Market_Analysis_1.pptx,pptx,2.79,2021-03-02,2024-08-05,Active,Confidential,"general, property, management",False,False,
DOC_003931,CBRE_00191,Environmental Report,CBRE_00191_Environmental_Report_1.pdf,pdf,3.52,2023-04-01,2024-07-10,Active,Confidential,"general, property, management",False,False,
DOC_003932,CBRE_00192,Lease Agreement,CBRE_00192_Lease_Agreement_1.pdf,pdf,1.27,2021-08-04,2024-04-26,Draft,Internal,"rent, term, renewal, escalation, cam",True,True,2027-09-28
DOC_003933,CBRE_00192,Lease Agreement,CBRE_00192_Lease_Agreement_2.pdf,pdf,4.54,2021-03-20,2024-04-10,Draft,Confidential,"rent, term, renewal, escalation, cam",True,True,2026-01-15
DOC_003934,CBRE_00192,Property Inspection Report,CBRE_00192_Property_Inspection_Report_1.pdf,pdf,1.02,2020-05-29,2023-10-08,Draft,Public,"hvac, roof, structural, safety, code",False,False,
DOC_003935,CBRE_00192,Financial Statement,CBRE_00192_Financial_Statement_1.xlsx,xlsx,4.0,2021-11-12,2024-05-20,Active,Internal,"noi, revenue, expenses, capex, cash flow",False,False,
DOC_003936,CBRE_00192,Financial Statement,CBRE_00192_Financial_Statement_2.xlsx,xlsx,4.14,2021-04-11,2023-05-09,Active,Confidential,"noi, revenue, expenses, capex, cash flow",False,False,
DOC_003937,CBRE_00192,Financial Statement,CBRE_00192_Financial_Statement_3.xlsx,xlsx,4.99,2020-08-28,2024-01-12,Archived,Internal,"noi, revenue, expenses, capex, cash flow",False,False,
DOC_003938,CBRE_00192,Energy Audit,CBRE_00192_Energy_Audit_1.pdf,pdf,4.6,2020-01-16,2024-09-03,Active,Internal,"consumption, efficiency, hvac, lighting, recommendations",False,False,
DOC_003939,CBRE_00192,Appraisal Report,CBRE_00192_Appraisal_Report_1.pdf,pdf,1.49,2024-11-11,2024-11-10,Active,Public,"value, comparables, market, highest best use, cap rate",False,False,
DOC_003940,CBRE_00192,Insurance Policy,CBRE_00192_Insurance_Policy_1.pdf,pdf,4.56,2020-04-29,2024-03-28,Active,Confidential,"general, property, management",True,True,2026-08-13
DOC_003941,CBRE_00192,Maintenance Log,CBRE_00192_Maintenance_Log_1.csv,csv,0.36,2023-10-26,2023-06-01,Active,Internal,"general, property, management",False,False,
DOC_003942,CBRE_00192,Maintenance Log,CBRE_00192_Maintenance_Log_2.csv,csv,2.01,2020-04-06,2024-07-29,Draft,Internal,"general, property, management",False,False,
DOC_003943,CBRE_00192,Maintenance Log,CBRE_00192_Maintenance_Log_3.csv,csv,4.11,2023-08-27,2024-07-18,Active,Internal,"general, property, management",False,False,
DOC_003944,CBRE_00192,Maintenance Log,CBRE_00192_Maintenance_Log_4.csv,csv,4.15,2023-12-01,2023-03-28,Active,Public,"general, property, management",False,False,
DOC_003945,CBRE_00192,Tenant Correspondence,CBRE_00192_Tenant_Correspondence_1.docx,docx,4.78,2022-10-29,2024-06-04,Active,Internal,"general, property, management",False,False,
DOC_003946,CBRE_00192,Tenant Correspondence,CBRE_00192_Tenant_Correspondence_2.docx,docx,3.06,2020-08-10,2023-11-16,Active,Internal,"general, property, management",False,False,
DOC_003947,CBRE_00192,Tenant Correspondence,CBRE_00192_Tenant_Correspondence_3.docx,docx,2.48,2020-07-06,2024-10-03,Active,Internal,"general, property, management",False,False,
DOC_003948,CBRE_00192,Market Analysis,CBRE_00192_Market_Analysis_1.pptx,pptx,4.35,2021-06-26,2024-09-13,Draft,Public,"general, property, management",False,False,
DOC_003949,CBRE_00192,Environmental Report,CBRE_00192_Environmental_Report_1.pdf,pdf,2.35,2022-10-06,2024-07-12,Active,Internal,"general, property, management",False,False,
DOC_003950,CBRE_00193,Lease Agreement,CBRE_00193_Lease_Agreement_1.pdf,pdf,2.3,2021-04-21,2024-07-12,Active,Internal,"rent, term, renewal, escalation, cam",True,True,2026-08-23
DOC_003951,CBRE_00193,Lease Agreement,CBRE_00193_Lease_Agreement_2.pdf,pdf,3.42,2020-07-18,2023-07-13,Active,Confidential,"rent, term, renewal, escalation, cam",True,True,2026-03-06
DOC_003952,CBRE_00193,Property Inspection Report,CBRE_00193_Property_Inspection_Report_1.pdf,pdf,3.9,2022-11-24,2024-12-27,Active,Internal,"hvac, roof, structural, safety, code",False,False,
DOC_003953,CBRE_00193,Property Inspection Report,CBRE_00193_Property_Inspection_Report_2.pdf,pdf,1.56,2021-04-09,2024-10-09,Active,Internal,"hvac, roof, structural, safety, code",False,False,
DOC_003954,CBRE_00193,Financial Statement,CBRE_00193_Financial_Statement_1.xlsx,xlsx,2.01,2022-12-05,2024-11-23,Active,Public,"noi, revenue, expenses, capex, cash flow",False,False,
DOC_003955,CBRE_00193,Energy Audit,CBRE_00193_Energy_Audit_1.pdf,pdf,1.15,2020-04-10,2024-04-23,Active,Internal,"consumption, efficiency, hvac, lighting, recommendations",False,False,
DOC_003956,CBRE_00193,Appraisal Report,CBRE_00193_Appraisal_Report_1.pdf,pdf,3.68,2024-06-03,2024-01-24,Draft,Internal,"value, comparables, market, highest best use, cap rate",False,False,
DOC_003957,CBRE_00193,Insurance Policy,CBRE_00193_Insurance_Policy_1.pdf,pdf,3.27,2022-02-05,2023-05-23,Draft,Confidential,"general, property, management",True,True,2027-10-31
DOC_003958,CBRE_00193,Maintenance Log,CBRE_00193_Maintenance_Log_1.csv,csv,3.06,2023-07-22,2024-08-05,Active,Internal,"general, property, management",False,False,
DOC_003959,CBRE_00193,Maintenance Log,CBRE_00193_Maintenance_Log_2.csv,csv,2.52,2020-10-08,2023-07-18,Active,Internal,"general, property, management",False,False,
DOC_003960,CBRE_00193,Maintenance Log,CBRE_00193_Maintenance_Log_3.csv,csv,0.56,2024-02-24,2024-09-27,Active,Internal,"general, property, management",False,False,
DOC_003961,CBRE_00193,Maintenance Log,CBRE_00193_Maintenance_Log_4.csv,csv,2.21,2023-01-27,2023-01-09,Draft,Internal,"general, property, management",False,False,
DOC_003962,CBRE_00193,Maintenance Log,CBRE_00193_Maintenance_Log_5.csv,csv,0.58,2023-06-28,2023-03-22,Active,Internal,"general, property, management",False,False,
DOC_003963,CBRE_00193,Maintenance Log,CBRE_00193_Maintenance_Log_6.csv,csv,4.2,2022-07-25,2023-04-08,Draft,Internal,"general, property, management",False,False,
DOC_003964,CBRE_00193,Maintenance Log,CBRE_00193_Maintenance_Log_7.csv,csv,3.47,2020-04-26,2024-12-05,Active,Public,"general, property, management",False,False,
DOC_003965,CBRE_00193,Maintenance Log,CBRE_00193_Maintenance_Log_8.csv,csv,0.18,2024-05-05,2024-08-04,Draft,Public,"general, property, management",False,False,
DOC_003966,CBRE_00193,Maintenance Log,CBRE_00193_Maintenance_Log_9.csv,csv,1.28,2024-08-11,2023-02-11,Active,Public,"general, property, management",False,False,
DOC_003967,CBRE_00193,Maintenance Log,CBRE_00193_Maintenance_Log_10.csv,csv,1.51,2024-11-19,2024-07-06,Active,Internal,"general, property, management",False,False,
DOC_003968,CBRE_00193,Tenant Correspondence,CBRE_00193_Tenant_Correspondence_1.docx,docx,4.86,2020-07-25,2024-05-03,Draft,Internal,"general, property, management",False,False,
DOC_003969,CBRE_00193,Tenant Correspondence,CBRE_00193_Tenant_Correspondence_2.docx,docx,2.89,2022-08-04,2024-11-16,Archived,Internal,"general, property, management",False,False,
DOC_003970,CBRE_00193,Tenant Correspondence,CBRE_00193_Tenant_Correspondence_3.docx,docx,1.25,2020-04-09,2024-07-27,Archived,Public,"general, property, management",False,False,
DOC_003971,CBRE_00193,Tenant Correspondence,CBRE_00193_Tenant_Correspondence_4.docx,docx,0.65,2020-01-03,2024-08-13,Draft,Internal,"general, property, management",False,False,
DOC_003972,CBRE_00193,Market Analysis,CBRE_00193_Market_Analysis_1.pptx,pptx,2.31,2023-06-12,2024-04-16,Active,Internal,"general, property, management",False,False,
DOC_003973,CBRE_00193,Environmental Report,CBRE_00193_Environmental_Report_1.pdf,pdf,0.99,2023-06-03,2024-11-21,Active,Public,"general, property, management",False,False,
DOC_003974,CBRE_00194,Lease Agreement,CBRE_00194_Lease_Agreement_1.pdf,pdf,3.12,2023-01-20,2024-07-17,Active,Confidential,"rent, term, renewal, escalation, cam",True,True,2027-05-13
DOC_003975,CBRE_00194,Lease Agreement,CBRE_00194_Lease_Agreement_2.pdf,pdf,4.6,2020-10-20,2023-03-19,Active,Public,"rent, term, renewal, escalation, cam",True,True,2026-08-24
DOC_003976,CBRE_00194,Property Inspection Report,CBRE_00194_Property_Inspection_Report_1.pdf,pdf,2.5,2020-07-05,2023-03-19,Active,Internal,"hvac, roof, structural, safety, code",False,False,
DOC_003977,CBRE_00194,Property Inspection Report,CBRE_00194_Property_Inspection_Report_2.pdf,pdf,4.45,2022-12-28,2023-02-27,Active,Internal,"hvac, roof, structural, safety, code",False,False,
DOC_003978,CBRE_00194,Financial Statement,CBRE_00194_Financial_Statement_1.xlsx,xlsx,0.17,2022-04-12,2023-08-19,Active,Internal,"noi, revenue, expenses, capex, cash flow",False,False,
DOC_003979,CBRE_00194,Financial Statement,CBRE_00194_Financial_Statement_2.xlsx,xlsx,4.64,2024-01-18,2024-02-21,Active,Confidential,"noi, revenue, expenses, capex, cash flow",False,False,
DOC_003980,CBRE_00194,Financial Statement,CBRE_00194_Financial_Statement_3.xlsx,xlsx,1.07,2023-06-26,2023-05-17,Active,Internal,"noi, revenue, expenses, capex, cash flow",False,False,
DOC_003981,CBRE_00194,Financial Statement,CBRE_00194_Financial_Statement_4.xlsx,xlsx,4.7,2023-10-01,2023-08-25,Active,Internal,"noi, revenue, expenses, capex, cash flow",False,False,
DOC_003982,CBRE_00194,Energy Audit,CBRE_00194_Energy_Audit_1.pdf,pdf,3.92,2024-06-22,2024-10-06,Active,Confidential,"consumption, efficiency, hvac, lighting, recommendations",False,False,
DOC_003983,CBRE_00194,Appraisal Report,CBRE_00194_Appraisal_Report_1.pdf,pdf,2.95,2021-06-22,2023-01-27,Archived,Internal,"value, comparables, market, highest best use, cap rate",False,False,
DOC_003984,CBRE_00194,Insurance Policy,CBRE_00194_Insurance_Policy_1.pdf,pdf,2.57,2022-11-16,2023-10-23,Draft,Confidential,"general, property, management",True,True,2027-09-04
DOC_003985,CBRE_00194,Maintenance Log,CBRE_00194_Maintenance_Log_1.csv,csv,3.34,2023-12-27,2024-01-12,Archived,Confidential,"general, property, management",False,False,
DOC_003986,CBRE_00194,Maintenance Log,CBRE_00194_Maintenance_Log_2.csv,csv,2.32,2021-12-24,2023-12-14,Active,Confidential,"general, property, management",False,False,
DOC_003987,CBRE_00194,Maintenance Log,CBRE_00194_Maintenance_Log_3.csv,csv,0.41,2024-06-04,2023-07-16,Active,Internal,"general, property, management",False,False,
DOC_003988,CBRE_00194,Tenant Correspondence,CBRE_00194_Tenant_Correspondence_1.docx,docx,0.51,2020-04-04,2023-09-05,Active,Public,"general, property, management",False,False,
DOC_003989,CBRE_00194,Tenant Correspondence,CBRE_00194_Tenant_Correspondence_2.docx,docx,4.48,2023-09-23,2023-11-21,Active,Internal,"general, property, management",False,False,
DOC_003990,CBRE_00194,Tenant Correspondence,CBRE_00194_Tenant_Correspondence_3.docx,docx,2.6,2021-09-30,2024-10-03,Active,Internal,"general, property, management",False,False,
DOC_003991,CBRE_00194,Market Analysis,CBRE_00194_Market_Analysis_1.pptx,pptx,2.75,2020-04-19,2023-02-10,Active,Internal,"general, property, management",False,False,
DOC_003992,CBRE_00194,Environmental Report,CBRE_00194_Environmental_Report_1.pdf,pdf,4.93,2020-11-09,2023-03-05,Draft,Internal,"general, property, management",False,False,
DOC_003993,CBRE_00195,Lease Agreement,CBRE_00195_Lease_Agreement_1.pdf,pdf,4.15,2024-10-15,2024-12-24,Active,Confidential,"rent, term, renewal, escalation, cam",True,True,2026-04-10
DOC_003994,CBRE_00195,Property Inspection Report,CBRE_00195_Property_Inspection_Report_1.pdf,pdf,4.73,2020-09-13,2024-06-14,Active,Confidential,"hvac, roof, structural, safety, code",False,False,
DOC_003995,CBRE_00195,Property Inspection Report,CBRE_00195_Property_Inspection_Report_2.pdf,pdf,2.78,2021-07-22,2024-05-04,Active,Confidential,"hvac, roof, structural, safety, code",False,False,
DOC_003996,CBRE_00195,Financial Statement,CBRE_00195_Financial_Statement_1.xlsx,xlsx,2.6,2021-10-26,2023-02-12,Active,Internal,"noi, revenue, expenses, capex, cash flow",False,False,
DOC_003997,CBRE_00195,Financial Statement,CBRE_00195_Financial_Statement_2.xlsx,xlsx,1.72,2024-12-05,2023-04-22,Active,Internal,"noi, revenue, expenses, capex, cash flow",False,False,
DOC_003998,CBRE_00195,Financial Statement,CBRE_00195_Financial_Statement_3.xlsx,xlsx,1.28,2021-04-18,2023-02-26,Active,Internal,"noi, revenue, expenses, capex, cash flow",False,False,
DOC_003999,CBRE_00195,Energy Audit,CBRE_00195_Energy_Audit_1.pdf,pdf,4.37,2020-03-25,2024-08-24,Archived,Confidential,"consumption, efficiency, hvac, lighting, recommendations",False,False,
DOC_004000,CBRE_00195,Appraisal Report,CBRE_00195_Appraisal_Report_1.pdf,pdf,1.25,2022-02-02,2024-11-23,Active,Public,"value, comparables, market, highest best use, cap rate",False,False,
DOC_004001,CBRE_00195,Insurance Policy,CBRE_00195_Insurance_Policy_1.pdf,pdf,1.14,2020-05-13,2024-02-10,Active,Internal,"general, property, management",True,True,2027-06-02
DOC_004002,CBRE_00195,Maintenance Log,CBRE_00195_Maintenance_Log_1.csv,csv,4.05,2020-06-04,2024-06-22,Active,Confidential,"general, property, management",False,False,
DOC_004003,CBRE_00195,Maintenance Log,CBRE_00195_Maintenance_Log_2.csv,csv,2.61,2021-06-16,2024-06-25,Draft,Internal,"general, property, management",False,False,
DOC_004004,CBRE_00195,Maintenance Log,CBRE_00195_Maintenance_Log_3.csv,csv,1.07,2020-12-30,2023-05-02,Active,Internal,"general, property, management",False,False,
